Student ID,Age,Gender,Gaming Hours,Study Hours,Sleep Hours,Grades
929,24,Other,0,4,4,79
930,18,Male,7,4,7,54
931,19,Male,0,9,7,100
932,24,Female,6,5,6,49
933,21,Male,2,4,8,75
934,17,Male,5,4,6,57
935,22,Female,7,2,7,29
936,17,Male,1,5,8,100
937,17,Female,4,4,8,70
938,16,Male,6,3,6,42
939,18,Male,6,2,7,38
940,21,Male,4,3,6,49
941,23,Other,5,5,7,73
942,24,Female,6,1,5,19
943,22,Female,6,2,6,23
944,19,Male,6,9,5,80
945,21,Male,2,5,4,75
946,20,Male,7,1,6,14
947,23,Female,3,7,8,103
948,16,Female,0,1,4,58
949,16,Female,2,7,4,76
950,21,Male,1,7,6,100
951,17,Female,0,6,7,88
952,20,Male,2,7,4,84
953,16,Other,0,1,4,68
954,22,Male,5,7,6,99
955,16,Female,0,2,8,73
956,19,Male,1,4,4,59
957,24,Male,0,9,5,99
958,16,Female,0,5,7,88
959,19,Male,2,9,4,100
960,21,Male,4,1,5,37
961,21,Female,7,5,6,43
962,23,Female,7,1,8,51
963,16,Female,7,6,5,58
964,22,Male,1,1,6,73
965,16,Female,2,2,6,67
966,22,Female,0,3,8,84
967,18,Male,6,7,4,61
968,23,Female,0,2,6,88
969,18,Male,4,8,8,97
970,16,Male,1,2,8,72
971,23,Male,1,1,7,71
972,18,Male,7,4,5,32
973,17,Female,6,9,6,102
974,16,Female,6,1,5,18
975,18,Female,4,1,7,47
976,17,Female,6,7,7,69
977,17,Male,5,3,8,49
978,21,Female,7,7,6,54
979,16,Female,2,2,7,62
980,17,Male,4,5,8,63
981,21,Female,5,3,8,52
982,18,Other,3,5,7,82
983,19,Female,7,7,7,62
984,16,Female,7,7,6,56
985,23,Male,3,5,4,53
986,22,Male,3,9,4,77
987,22,Male,3,3,6,64
988,18,Female,6,3,4,47
989,18,Female,5,6,6,75
990,17,Other,0,6,7,93
991,16,Male,4,1,6,44
992,22,Male,0,6,4,82
993,22,Female,6,4,4,38
994,17,Female,2,7,4,81
995,22,Male,3,8,4,77
996,23,Female,6,5,8,51
997,16,Female,0,1,5,54
998,24,Female,1,6,5,93
999,22,Female,3,7,4,86
1000,18,Male,1,3,7,70
1001,23,Other,2,5,7,77
1002,22,Female,7,9,4,78
1003,23,Male,6,3,8,49
1004,21,Male,7,3,8,41
1005,24,Female,7,2,5,30
1006,20,Male,2,6,6,83
1007,18,Male,2,9,6,95
1008,18,Female,1,6,5,88
1009,16,Male,6,3,8,56
1010,23,Female,5,6,4,49
1011,17,Male,1,6,6,82
1012,18,Female,3,6,6,79
1013,23,Male,4,2,6,62
1014,23,Male,4,6,8,72
1015,19,Male,7,4,5,30
1016,19,Female,3,1,4,39
1017,20,Female,7,5,7,47
1018,21,Male,3,9,4,88
1019,20,Female,5,4,4,39
1020,22,Female,7,9,6,71
1021,17,Other,7,1,5,16
1022,22,Male,0,7,5,98
1023,22,Female,1,2,5,61
1024,16,Male,3,3,4,52
1025,22,Male,3,6,6,79
1026,20,Other,5,6,4,47
1027,18,Female,7,7,8,72
1028,18,Male,0,6,5,88
1029,19,Male,3,6,7,76
1030,17,Female,1,9,8,100
1031,17,Female,7,5,5,38
1032,16,Male,7,3,7,23
1033,20,Female,3,2,8,46
1034,19,Male,0,4,5,74
1035,17,Male,6,7,8,89
1036,18,Female,5,1,4,37
1037,22,Male,2,2,5,52
1038,22,Male,7,1,7,24
1039,19,Female,7,6,4,32
1040,20,Female,4,3,7,49
1041,20,Male,4,2,8,46
1042,21,Female,2,6,8,89
1043,24,Female,4,7,6,75
1044,17,Male,3,3,8,64
1045,20,Female,2,6,6,75
1046,18,Male,0,1,5,54
1047,19,Male,2,9,6,99
1048,21,Female,1,4,7,78
1049,23,Other,4,9,6,88
1050,16,Male,4,9,6,91
1051,23,Male,4,8,6,73
1052,22,Female,3,1,6,41
1053,16,Male,3,5,8,86
1054,17,Male,6,1,6,41
1055,18,Male,3,9,5,85
1056,16,Female,7,8,7,59
1057,24,Male,3,9,5,87
1058,23,Male,5,6,8,63
1059,17,Female,0,5,4,67
1060,24,Female,5,5,5,66
1061,22,Female,6,4,4,37
1062,24,Male,7,5,4,34
1063,21,Female,7,6,7,60
1064,21,Male,2,9,5,100
1065,19,Male,4,6,8,70
1066,17,Female,3,8,6,80
1067,22,Male,4,8,5,86
1068,20,Male,1,5,7,76
1069,21,Male,6,4,7,37
1070,17,Male,7,6,8,51
1071,20,Male,3,5,7,74
1072,19,Other,2,1,4,41
1073,24,Male,1,4,7,84
1074,21,Male,5,9,5,99
1075,17,Male,2,1,6,67
1076,16,Female,7,7,8,74
1077,20,Female,5,8,5,89
1078,24,Male,5,6,7,68
1079,21,Female,4,6,5,69
1080,22,Male,0,7,4,81
1081,20,Male,7,4,6,41
1082,21,Male,5,1,6,48
1083,20,Male,7,9,6,84
1084,24,Male,4,4,5,58
1085,21,Female,5,6,8,64
1086,23,Male,0,5,4,67
1087,17,Female,5,1,5,35
1088,24,Male,6,9,8,86
1089,20,Male,6,8,8,87
1090,22,Male,6,2,6,33
1091,16,Female,1,9,8,107
1092,20,Male,7,7,4,60
1093,17,Female,7,5,5,42
1094,21,Male,0,6,8,93
1095,16,Male,7,1,8,22
1096,18,Male,2,6,5,81
1097,20,Male,5,1,4,33
1098,19,Male,2,5,4,61
1099,18,Male,7,5,5,40
1100,20,Female,0,8,7,106
1101,23,Male,3,7,6,92
1102,19,Female,3,3,6,50
1103,16,Male,2,9,6,108
1104,22,Female,5,6,8,76
1105,23,Female,1,6,4,79
1106,18,Male,5,2,7,40
1107,21,Male,7,8,8,94
1108,17,Female,6,9,5,75
1109,22,Female,6,7,8,75
1110,23,Male,2,9,7,100
1111,21,Male,2,3,4,58
1112,21,Female,4,8,5,85
1113,20,Male,0,5,7,85
1114,23,Female,7,2,6,24
1115,16,Male,1,7,6,95
1116,19,Male,7,7,5,58
1117,19,Female,0,3,7,78
1118,18,Female,6,1,5,29
1119,18,Male,1,2,5,68
1120,19,Male,0,4,5,74
1121,16,Female,5,2,7,27
1122,17,Female,2,2,4,56
1123,24,Male,5,4,5,43
1124,17,Female,4,9,5,83
1125,20,Female,0,7,4,91
1126,24,Female,7,3,5,25
1127,24,Female,3,9,7,100
1128,23,Male,5,6,7,71
1129,16,Female,4,5,7,72
1130,16,Female,4,5,6,59
1131,24,Male,2,4,4,66
1132,23,Male,1,3,8,86
1133,24,Male,4,4,4,52
1134,22,Female,3,5,7,78
1135,18,Male,3,5,8,66
1136,18,Female,5,7,7,80
1137,17,Female,5,4,5,44
1138,20,Female,0,7,5,82
1139,18,Female,2,6,4,78
1140,21,Other,3,9,7,100
1141,17,Male,0,4,7,77
1142,18,Female,1,9,7,100
1143,20,Male,0,8,4,95
1144,16,Female,7,6,8,51
1145,16,Male,5,6,7,70
1146,24,Other,0,1,4,47
1147,22,Female,0,9,5,100
1148,16,Female,5,1,7,43
1149,23,Male,3,6,6,71
1150,18,Male,6,3,4,36
1151,23,Female,7,4,4,30
1152,20,Male,4,6,7,72
1153,16,Female,1,9,4,100
1154,22,Male,6,5,4,39
1155,20,Female,7,9,8,81
1156,21,Male,4,6,7,81
1157,21,Female,5,2,7,35
1158,23,Female,2,2,6,55
1159,24,Male,3,7,6,91
1160,17,Male,5,1,7,24
1161,24,Male,7,5,8,47
1162,24,Female,5,2,5,44
1163,22,Female,6,4,5,43
1164,16,Female,1,7,4,95
1165,22,Female,1,5,7,85
1166,20,Male,4,2,6,52
1167,21,Male,1,3,4,62
1168,22,Male,5,4,5,44
1169,20,Male,2,1,4,47
1170,22,Other,6,6,5,57
1171,24,Female,6,6,8,59
1172,18,Male,3,1,7,42
1173,23,Female,1,4,4,67
1174,17,Female,5,4,5,53
1175,22,Male,7,4,4,23
1176,17,Male,4,6,7,69
1177,19,Male,0,4,6,77
1178,22,Female,0,4,8,87
1179,18,Other,2,8,7,100
1180,17,Female,1,2,6,60
1181,22,Male,6,6,8,59
1182,16,Male,6,5,7,51
1183,23,Female,2,3,5,60
1184,18,Female,2,7,6,78
1185,17,Female,1,5,6,88
1186,18,Female,7,5,6,46
1187,20,Male,4,7,4,73
1188,23,Female,5,8,5,81
1189,22,Female,3,9,5,94
1190,22,Male,5,6,4,48
1191,22,Female,3,8,8,100
1192,23,Male,2,1,7,48
1193,16,Male,5,5,7,60
1194,19,Male,4,2,6,68
1195,21,Male,2,1,7,57
1196,24,Male,1,5,8,93
1197,17,Male,2,7,5,92
1198,16,Female,3,4,7,69
1199,17,Male,5,7,5,88
1200,22,Male,7,5,8,53
1201,18,Male,0,4,8,90
1202,17,Female,1,3,8,85
1203,22,Male,1,4,4,59
1204,17,Male,4,4,5,58
1205,18,Female,3,6,4,64
1206,22,Female,5,2,6,34
1207,19,Female,1,1,6,59
1208,16,Female,4,6,5,58
1209,20,Male,7,5,7,67
1210,24,Female,7,4,5,40
1211,23,Male,7,2,8,30
1212,24,Male,6,4,4,54
1213,24,Male,7,8,5,63
1214,22,Female,1,9,7,100
1215,19,Male,1,7,7,100
1216,20,Female,0,1,4,68
1217,16,Female,5,7,8,87
1218,16,Male,7,3,6,22
1219,18,Female,1,3,8,71
1220,23,Female,5,2,8,61
1221,17,Female,5,7,6,81
1222,19,Male,7,6,8,67
1223,17,Female,5,6,8,70
1224,20,Male,7,7,8,62
1225,24,Female,2,3,8,59
1226,16,Female,2,5,8,76
1227,20,Male,4,6,6,74
1228,24,Female,3,6,5,86
1229,16,Female,0,8,8,100
1230,24,Female,5,3,7,45
1231,23,Male,6,7,5,84
1232,19,Male,5,4,5,54
1233,20,Other,2,7,7,82
1234,20,Female,4,5,6,62
1235,21,Female,2,9,4,90
1236,22,Male,0,2,4,63
1237,23,Male,4,7,7,75
1238,23,Female,0,6,5,82
1239,17,Female,0,2,6,64
1240,24,Male,6,1,7,29
1241,22,Female,0,8,7,100
1242,19,Female,7,2,4,22
1243,19,Male,4,2,4,48
1244,23,Male,7,9,6,84
1245,19,Male,0,7,7,100
1246,21,Female,4,3,4,39
1247,20,Male,2,6,5,76
1248,18,Male,6,5,8,50
1249,17,Female,2,8,8,100
1250,24,Male,2,7,6,83
1251,24,Male,6,8,4,71
1252,16,Male,3,2,5,61
1253,18,Female,0,6,5,98
1254,23,Female,3,1,5,49
1255,21,Male,5,1,6,36
1256,20,Female,2,7,6,94
1257,20,Female,3,1,4,53
1258,21,Male,0,6,8,93
1259,22,Male,4,8,7,85
1260,16,Male,6,4,6,50
1261,24,Male,3,1,8,44
1262,18,Female,3,7,7,83
1263,19,Female,0,9,8,100
1264,16,Male,1,7,5,84
1265,18,Male,1,6,5,77
1266,17,Male,3,3,6,57
1267,17,Female,4,1,6,40
1268,16,Male,7,7,5,53
1269,23,Female,0,3,7,68
1270,18,Male,4,8,4,77
1271,18,Female,4,5,7,69
1272,21,Female,4,5,6,67
1273,23,Male,6,7,7,68
1274,24,Female,1,8,6,100
1275,24,Other,0,6,8,95
1276,19,Male,5,9,5,75
1277,20,Female,2,9,8,100
1278,17,Male,0,9,4,86
1279,24,Female,2,8,7,95
1280,23,Male,2,7,6,79
1281,18,Female,4,6,8,81
1282,24,Female,1,1,7,71
1283,18,Female,3,3,8,67
1284,24,Female,3,1,4,32
1285,17,Female,3,2,8,67
1286,24,Male,7,4,5,28
1287,23,Female,0,2,4,55
1288,24,Female,7,9,5,76
1289,20,Female,4,8,6,84
1290,17,Female,6,1,7,27
1291,23,Female,3,3,5,56
1292,21,Female,3,8,4,81
1293,23,Male,7,8,7,75
1294,20,Male,7,9,8,94
1295,17,Male,1,9,7,108
1296,21,Male,1,9,7,100
1297,20,Female,3,4,6,62
1298,20,Male,7,3,7,35
1299,16,Male,2,7,8,98
1300,17,Other,5,3,6,54
1301,23,Male,5,8,6,91
1302,18,Male,6,5,8,63
1303,18,Male,4,8,8,97
1304,23,Male,3,3,4,57
1305,23,Female,7,5,6,43
1306,17,Female,4,6,7,67
1307,23,Female,5,9,6,93
1308,16,Male,2,3,6,55
1309,21,Female,5,9,7,89
1310,23,Male,2,8,5,89
1311,18,Male,1,7,5,92
1312,23,Male,5,8,8,98
1313,16,Male,4,6,7,68
1314,24,Male,5,3,8,51
1315,24,Male,2,2,8,66
1316,20,Other,4,8,7,75
1317,19,Male,3,7,8,90
1318,21,Male,4,2,5,36
1319,22,Male,2,6,7,77
1320,20,Female,5,5,6,49
1321,24,Male,6,2,7,43
1322,18,Female,2,5,4,68
1323,22,Other,2,3,5,61
1324,20,Male,5,1,5,26
1325,22,Male,5,5,7,50
1326,17,Male,5,6,8,70
1327,19,Female,5,1,8,49
1328,17,Male,3,4,5,56
1329,22,Male,3,3,5,47
1330,17,Male,2,1,4,53
1331,16,Female,1,2,5,73
1332,24,Male,5,2,8,49
1333,16,Male,0,2,8,71
1334,23,Female,7,8,5,61
1335,17,Female,6,4,5,36
1336,23,Female,6,2,5,21
1337,18,Male,7,1,5,23
1338,21,Female,3,3,8,69
1339,18,Female,6,8,7,74
1340,22,Male,1,4,7,90
1341,24,Female,0,2,6,59
1342,17,Male,6,4,5,36
1343,20,Female,0,6,5,85
1344,21,Male,7,1,4,0
1345,19,Female,5,6,7,83
1346,19,Male,6,4,8,46
1347,19,Female,1,1,7,60
1348,17,Male,5,7,4,71
1349,19,Other,0,7,7,100
1350,16,Female,6,6,4,45
1351,21,Male,1,4,4,69
1352,16,Female,5,5,6,61
1353,21,Other,1,4,6,88
1354,16,Male,0,7,8,100
1355,21,Male,3,6,7,80
1356,23,Female,1,1,4,64
1357,17,Male,5,6,5,61
1358,17,Male,1,7,5,91
1359,19,Male,2,4,4,65
1360,18,Male,4,8,5,85
1361,19,Male,2,8,7,100
1362,22,Male,3,2,5,43
1363,16,Female,6,9,8,96
1364,21,Female,1,4,6,87
1365,18,Male,0,7,5,91
1366,22,Female,2,8,6,96
1367,17,Female,3,5,7,83
1368,17,Female,4,4,6,66
1369,19,Male,2,9,4,86
1370,16,Male,6,3,8,41
1371,18,Female,0,3,4,62
1372,24,Female,3,4,8,68
1373,22,Female,3,8,4,90
1374,22,Female,5,9,7,105
1375,19,Male,7,2,6,11
1376,17,Female,4,8,6,82
1377,19,Male,7,3,4,34
1378,21,Male,2,9,5,92
1379,18,Female,0,6,7,90
1380,16,Male,1,1,8,73
1381,23,Male,3,1,6,47
1382,20,Female,2,2,5,55
1383,20,Male,0,2,4,55
1384,19,Other,3,7,7,96
1385,21,Other,2,3,5,61
1386,18,Female,0,9,4,100
1387,24,Male,2,6,7,88
1388,20,Male,7,7,6,72
1389,18,Male,2,2,4,57
1390,16,Male,5,9,4,68
1391,21,Male,4,7,7,58
1392,17,Other,3,8,4,85
1393,18,Male,1,9,8,100
1394,16,Female,2,2,5,62
1395,24,Male,4,1,4,32
1396,23,Female,2,8,7,100
1397,17,Female,1,8,6,100
1398,23,Male,0,6,5,75
1399,24,Male,7,4,6,43
1400,16,Female,3,6,4,64
1401,20,Female,5,3,7,55
1402,23,Female,3,3,5,54
1403,17,Male,6,5,7,49
1404,19,Male,4,2,7,56
1405,22,Female,3,5,7,69
1406,18,Female,7,9,7,77
1407,20,Male,5,8,7,77
1408,23,Female,0,9,6,100
1409,18,Male,1,8,5,100
1410,19,Male,6,4,4,46
1411,24,Male,6,8,7,87
1412,22,Male,4,9,7,85
1413,16,Female,4,9,5,82
1414,19,Male,5,7,8,88
1415,19,Male,3,2,6,56
1416,24,Female,5,1,6,35
1417,21,Female,0,2,4,46
1418,24,Female,7,9,5,80
1419,21,Female,6,5,7,53
1420,21,Male,5,8,4,73
1421,20,Female,2,5,6,67
1422,20,Female,1,6,8,100
1423,17,Female,3,1,7,55
1424,23,Male,5,3,6,45
1425,23,Male,5,4,6,50
1426,16,Female,3,6,4,62
1427,23,Male,4,2,8,65
1428,20,Female,6,7,8,79
1429,17,Female,0,4,7,79
1430,17,Female,3,8,4,75
1431,21,Female,6,1,5,13
1432,24,Female,4,7,4,71
1433,16,Male,5,3,6,51
1434,21,Female,4,8,5,67
1435,24,Female,7,4,7,31
1436,23,Male,0,6,6,100
1437,21,Male,3,9,4,91
1438,18,Male,0,1,7,52
1439,23,Female,1,1,4,57
1440,24,Male,3,7,8,93
1441,16,Female,1,6,5,90
1442,24,Male,7,3,5,20
1443,21,Male,7,5,4,30
1444,21,Female,2,1,8,66
1445,19,Male,5,2,7,35
1446,16,Female,4,4,6,61
1447,23,Female,6,8,4,68
1448,17,Female,5,5,7,50
1449,16,Male,0,6,5,78
1450,17,Female,6,8,8,90
1451,16,Female,5,3,8,41
1452,16,Female,4,7,7,80
1453,24,Female,7,8,8,85
1454,16,Female,7,2,4,24
1455,19,Female,4,4,5,53
1456,21,Female,4,9,5,80
1457,22,Male,7,9,4,55
1458,17,Male,2,3,8,62
1459,21,Male,2,1,4,36
1460,22,Male,1,3,8,83
1461,17,Male,7,4,7,36
1462,17,Male,5,4,5,49
1463,22,Female,0,6,4,89
1464,16,Male,7,9,4,52
1465,23,Female,5,3,5,35
1466,18,Male,6,8,6,77
1467,21,Male,0,1,6,62
1468,24,Male,4,1,6,39
1469,21,Male,5,5,7,59
1470,24,Female,4,1,5,43
1471,22,Female,5,4,4,48
1472,24,Male,6,9,8,89
1473,17,Male,2,3,5,48
1474,23,Male,6,7,5,59
1475,23,Female,1,3,7,97
1476,17,Female,2,1,8,55
1477,19,Female,0,6,8,98
1478,22,Female,2,8,4,91
1479,19,Female,3,4,6,55
1480,19,Male,6,6,4,56
1481,21,Male,5,9,8,93
1482,21,Female,3,8,5,74
1483,18,Female,5,2,4,37
1484,24,Female,0,7,8,97
1485,17,Female,1,5,8,92
1486,21,Male,5,7,7,80
1487,22,Female,5,5,4,47
1488,24,Female,6,2,6,25
1489,18,Male,3,6,8,77
1490,18,Female,5,5,6,54
1491,22,Female,5,5,4,50
1492,19,Male,7,8,4,56
1493,23,Male,1,9,8,100
1494,22,Male,4,5,6,61
1495,20,Female,4,5,7,55
1496,22,Male,7,5,5,31
1497,18,Female,1,5,6,85
1498,17,Female,4,9,8,95
1499,21,Male,2,6,5,66
1500,17,Female,4,3,7,47
1501,18,Other,1,5,4,80
1502,21,Male,0,6,4,80
1503,20,Male,4,6,7,78
1504,23,Female,2,6,8,82
1505,24,Female,1,2,7,66
1506,18,Male,2,1,4,38
1507,18,Male,0,4,5,73
1508,18,Male,7,4,8,49
1509,21,Other,4,1,5,30
1510,16,Male,6,8,8,84
1511,22,Female,3,4,5,53
1512,16,Female,7,9,8,83
1513,20,Male,3,2,8,62
1514,23,Female,4,1,4,36
1515,19,Male,3,5,7,67
1516,20,Female,5,2,4,59
1517,19,Male,4,9,5,89
1518,19,Female,2,1,6,59
1519,23,Female,1,4,6,88
1520,17,Male,4,9,5,65
1521,16,Male,3,4,6,60
1522,18,Male,0,1,4,54
1523,24,Male,3,3,4,53
1524,19,Female,4,5,6,65
1525,20,Female,6,2,6,29
1526,17,Male,0,5,7,79
1527,19,Female,2,8,7,84
1528,17,Female,6,8,8,95
1529,17,Female,5,1,6,31
1530,19,Male,2,2,4,43
1531,21,Male,6,3,7,39
1532,22,Male,3,6,7,87
1533,18,Female,3,4,6,64
1534,18,Male,7,8,7,79
1535,21,Male,7,7,5,47
1536,18,Male,2,1,4,54
1537,17,Female,1,6,7,86
1538,23,Male,2,2,5,60
1539,20,Male,0,3,6,77
1540,16,Male,0,2,6,63
1541,18,Male,3,2,6,48
1542,23,Female,7,6,6,42
1543,19,Male,6,6,4,37
1544,22,Male,4,2,8,64
1545,17,Female,4,9,7,97
1546,22,Male,0,4,6,79
1547,20,Male,1,1,4,63
1548,20,Female,0,2,4,44
1549,21,Male,6,6,7,64
1550,24,Male,1,9,5,100
1551,21,Male,6,6,5,41
1552,23,Female,5,9,5,87
1553,22,Female,1,5,6,77
1554,24,Female,1,4,7,86
1555,19,Female,5,5,7,60
1556,17,Male,7,7,8,72
1557,22,Male,5,4,5,37
1558,21,Female,2,8,7,100
1559,16,Female,4,1,4,37
1560,24,Male,2,4,6,79
1561,24,Female,7,5,6,46
1562,17,Male,5,6,5,56
1563,18,Male,4,3,5,53
1564,20,Male,3,4,8,81
1565,20,Male,4,5,4,53
1566,16,Female,2,7,6,81
1567,23,Female,0,7,8,106
1568,23,Male,3,7,6,83
1569,19,Male,7,4,7,47
1570,22,Female,5,10,8,107
1571,18,Male,0,8,5,95
1572,21,Female,7,3,5,22
1573,24,Male,2,2,7,60
1574,16,Female,1,3,7,72
1575,20,Male,2,5,4,66
1576,19,Male,4,8,5,89
1577,23,Male,4,8,5,77
1578,16,Male,3,8,8,89
1579,24,Male,5,3,6,41
1580,21,Female,2,6,8,81
1581,19,Male,6,3,8,55
1582,24,Male,1,1,7,81
1583,20,Female,6,7,7,79
1584,20,Female,5,2,5,38
1585,20,Other,5,7,4,63
1586,16,Female,3,6,6,74
1587,16,Male,5,8,5,86
1588,23,Female,0,2,5,53
1589,23,Female,6,8,7,82
1590,21,Female,0,9,6,100
1591,19,Male,1,8,7,100
1592,17,Male,4,7,5,69
1593,17,Male,5,6,4,48
1594,24,Female,0,4,6,77
1595,20,Female,7,7,8,70
1596,19,Female,7,7,8,82
1597,16,Male,4,6,5,56
1598,22,Female,3,8,5,83
1599,18,Female,5,5,8,51
1600,21,Male,2,2,4,41
1601,20,Female,3,6,5,59
1602,20,Male,7,3,5,26
1603,20,Female,7,4,6,23
1604,16,Female,7,1,6,10
1605,16,Female,2,4,4,53
1606,18,Female,1,8,7,92
1607,19,Female,2,5,4,76
1608,20,Female,3,1,7,47
1609,17,Male,2,5,6,71
1610,23,Female,2,3,6,60
1611,17,Male,4,5,4,51
1612,24,Male,6,4,7,58
1613,17,Female,5,9,6,95
1614,24,Female,6,1,6,13
1615,22,Male,0,7,6,93
1616,23,Male,0,8,7,100
1617,17,Male,6,9,4,77
1618,22,Male,4,2,4,45
1619,21,Male,4,5,5,57
1620,19,Female,0,1,7,53
1621,22,Male,2,5,6,89
1622,19,Male,5,2,7,34
1623,17,Male,6,8,7,70
1624,22,Other,7,2,8,31
1625,23,Male,4,5,5,65
1626,17,Male,4,5,5,54
1627,20,Male,6,9,8,90
1628,16,Female,4,6,5,60
1629,22,Female,4,3,6,69
1630,23,Male,7,3,4,21
1631,21,Male,6,2,8,28
1632,20,Male,7,7,6,56
1633,21,Female,1,7,5,88
1634,17,Female,4,6,7,77
1635,16,Male,6,1,5,23
1636,22,Male,0,7,8,100
1637,22,Male,6,6,5,55
1638,17,Male,1,9,7,100
1639,17,Female,6,6,5,57
1640,16,Male,4,3,8,53
1641,23,Male,1,4,8,84
1642,23,Male,3,2,7,52
1643,16,Female,5,7,8,85
1644,23,Female,5,7,4,75
1645,24,Male,3,2,8,66
1646,19,Male,7,2,7,21
1647,16,Male,4,1,8,62
1648,16,Female,4,9,7,99
1649,18,Male,0,3,5,64
1650,20,Female,7,4,7,36
1651,20,Female,1,3,4,74
1652,24,Female,4,4,7,71
1653,17,Male,6,7,6,71
1654,17,Female,1,8,4,94
1655,21,Female,4,2,8,59
1656,24,Male,1,7,8,100
1657,16,Male,6,4,8,54
1658,24,Male,4,9,7,87
1659,24,Male,6,3,7,39
1660,24,Male,7,1,7,17
1661,20,Female,5,5,4,64
1662,24,Male,5,2,8,44
1663,19,Female,4,1,8,42
1664,17,Male,3,7,7,97
1665,21,Other,5,7,8,80
1666,19,Male,7,5,6,63
1667,21,Female,3,7,6,88
1668,18,Male,2,5,8,84
1669,21,Male,3,6,6,69
1670,17,Female,3,6,7,79
1671,17,Male,0,6,5,87
1672,24,Female,3,2,7,55
1673,22,Female,3,3,7,63
1674,18,Male,4,4,7,53
1675,16,Female,2,5,6,74
1676,23,Female,4,7,5,69
1677,21,Male,7,4,7,39
1678,22,Female,7,2,8,29
1679,24,Female,4,3,4,42
1680,20,Male,0,2,4,44
1681,16,Male,7,7,4,61
1682,22,Female,5,5,8,76
1683,20,Male,2,7,7,97
1684,18,Male,1,4,8,91
1685,24,Male,1,9,6,100
1686,16,Female,1,9,6,105
1687,16,Male,0,7,7,97
1688,16,Male,7,8,4,67
1689,18,Female,4,5,5,63
1690,21,Male,5,9,6,88
1691,18,Female,6,8,5,78
1692,23,Other,6,9,5,74
1693,17,Female,7,6,4,40
1694,24,Female,7,8,4,52
1695,18,Male,3,5,5,67
1696,20,Female,7,3,7,26
1697,23,Male,5,4,4,45
1698,17,Male,0,9,5,109
1699,21,Male,5,1,4,25
1700,20,Male,5,6,6,59
1701,24,Female,7,4,7,37
1702,20,Male,2,4,8,66
1703,17,Female,4,8,8,88
1704,20,Female,0,8,5,99
1705,19,Female,2,6,4,68
1706,22,Male,0,3,4,69
1707,21,Female,4,5,8,76
1708,17,Male,6,4,7,45
1709,20,Male,1,4,4,66
1710,22,Other,4,1,4,43
1711,22,Male,1,5,6,80
1712,20,Male,0,3,5,65
1713,24,Female,4,6,8,85
1714,19,Male,0,3,6,64
1715,18,Female,4,4,7,62
1716,19,Male,0,1,6,60
1717,20,Male,0,9,5,100
1718,21,Male,4,5,6,57
1719,18,Male,4,1,7,35
1720,17,Male,0,5,5,75
1721,19,Female,4,8,6,83
1722,20,Female,6,7,8,83
1723,19,Female,5,7,4,70
1724,18,Male,1,2,6,76
1725,23,Female,4,6,5,65
1726,19,Female,5,7,7,81
1727,17,Female,0,6,4,73
1728,17,Male,6,9,7,81
1729,16,Female,7,3,4,22
1730,19,Female,6,3,4,11
1731,24,Male,6,8,7,88
1732,22,Female,5,6,7,56
1733,22,Male,5,1,8,42
1734,22,Female,5,4,6,48
1735,23,Female,6,8,6,83
1736,16,Female,5,1,7,49
1737,23,Male,2,1,5,41
1738,19,Male,3,3,4,46
1739,19,Female,7,9,5,68
1740,19,Male,0,9,5,97
1741,21,Male,5,5,5,53
1742,22,Female,7,5,8,56
1743,21,Female,5,3,8,53
1744,16,Male,7,3,8,42
1745,23,Male,5,8,8,97
1746,22,Male,0,1,6,59
1747,21,Female,6,5,5,40
1748,21,Female,2,6,6,82
1749,20,Female,3,1,8,57
1750,21,Female,2,5,6,69
1751,24,Female,2,6,6,74
1752,24,Female,3,7,4,74
1753,23,Male,3,3,6,49
1754,24,Female,5,3,5,63
1755,23,Male,6,6,5,49
1756,23,Female,2,9,8,100
1757,16,Female,1,2,4,57
1758,20,Male,5,9,8,103
1759,19,Female,5,7,4,78
1760,17,Male,7,8,8,71
1761,23,Female,0,1,6,52
1762,18,Male,6,3,7,28
1763,19,Female,4,1,4,38
1764,22,Male,4,4,7,58
1765,24,Male,0,9,8,100
1766,17,Male,3,1,4,40
1767,18,Male,1,6,4,79
1768,19,Male,2,1,5,42
1769,16,Female,4,7,4,78
1770,22,Male,6,2,4,29
1771,17,Male,5,2,7,34
1772,20,Male,4,4,5,33
1773,16,Female,4,7,7,82
1774,18,Female,3,1,8,52
1775,17,Female,7,3,7,20
1776,16,Female,4,1,4,45
1777,22,Male,2,9,6,100
1778,20,Male,1,6,5,87
1779,16,Male,4,7,5,63
1780,21,Female,4,6,5,77
1781,20,Other,0,2,8,65
1782,18,Female,6,6,7,49
1783,22,Male,5,2,4,30
1784,24,Male,5,4,6,48
1785,24,Male,0,6,5,87
1786,24,Female,2,6,8,91
1787,17,Male,7,2,8,31
1788,18,Female,6,1,5,26
1789,22,Male,2,8,5,82
1790,20,Female,1,7,7,100
1791,17,Female,3,1,6,48
1792,18,Female,2,2,5,48
1793,21,Female,5,9,7,85
1794,22,Female,7,7,5,50
1795,24,Female,2,9,7,100
1796,16,Female,0,3,5,57
1797,22,Female,7,5,7,42
1798,23,Other,0,3,7,73
1799,18,Female,7,6,6,47
1800,19,Female,5,2,7,45
1801,21,Female,7,2,6,17
1802,22,Male,1,1,4,51
1803,19,Male,0,7,4,78
1804,23,Female,3,5,5,66
1805,20,Female,3,6,4,76
